SERIALNO,DVISION,SPORDER,PUMA,REGION,AGE,SEX,RACE,HISP,PWGTP1
2018GQ0001108,5,1,55002,3,40_49,f,other,not.hisp.latino,58
2018GQ0001155,5,1,51154,3,40_49,m,black.aa,not.hisp.latino,197
2018GQ0001162,5,1,51105,3,10_19,f,black.aa,not.hisp.latino,17
2018GQ0001253,5,1,4103,3,40_49,f,white,not.hisp.latino,3
2018GQ0001262,5,1,51096,3,40_49,m,black.aa,not.hisp.latino,152
2018GQ0001271,5,1,51215,3,40_49,m,black.aa,not.hisp.latino,2
2018GQ0001275,5,1,51167,3,30_39,f,white,not.hisp.latino,2
2018GQ0001325,5,1,51090,3,60_69,f,black.aa,not.hisp.latino,4
2018GQ0001414,5,1,51110,3,30_39,f,black.aa,not.hisp.latino,6
2018GQ0001444,5,1,55002,3,40_49,f,black.aa,not.hisp.latino,27
2018GQ0001498,5,1,51135,3,30_39,f,black.aa,not.hisp.latino,45
2018GQ0001548,5,1,51010,3,40_49,m,white,not.hisp.latino,26
2018GQ0001608,5,1,51105,3,30_39,f,black.aa,not.hisp.latino,156
2018GQ0001634,5,1,51154,3,40_49,f,black.aa,not.hisp.latino,207
2018GQ0001756,5,1,51010,3,40_49,m,white,not.hisp.latino,151
2018GQ0001759,5,1,51010,3,30_39,m,white,not.hisp.latino,4
2018GQ0001811,5,1,51105,3,40_49,m,black.aa,hisp.latino,85
2018GQ0001813,5,1,51110,3,30_39,m,black.aa,not.hisp.latino,9
2018GQ0001817,5,1,51096,3,30_39,f,black.aa,not.hisp.latino,64
2018GQ0001846,5,1,51246,3,30_39,m,black.aa,not.hisp.latino,303
2018GQ0001899,5,1,51089,3,10_19,m,white,not.hisp.latino,80
2018GQ0001932,5,1,51096,3,40_49,m,white,not.hisp.latino,93
2018GQ0001934,5,1,51135,3,40_49,f,black.aa,not.hisp.latino,15
2018GQ0001950,5,1,51085,3,10_19,f,black.aa,not.hisp.latino,144
2018GQ0001999,5,1,51080,3,30_39,f,white,not.hisp.latino,12
2018GQ0002078,5,1,51040,3,40_49,m,white,not.hisp.latino,91
2018GQ0002095,5,1,51235,3,30_39,f,black.aa,not.hisp.latino,141
2018GQ0002107,5,1,51215,3,40_49,f,white,not.hisp.latino,0
2018GQ0002172,5,1,51206,3,60_69,f,black.aa,not.hisp.latino,12
2018GQ0002184,5,1,51045,3,40_49,f,black.aa,not.hisp.latino,174
2018GQ0002236,5,1,51090,3,30_39,f,white,not.hisp.latino,28
2018GQ0002371,5,1,51164,3,10_19,m,black.aa,not.hisp.latino,7
2018GQ0002405,5,1,51110,3,0_9,m,white,not.hisp.latino,15
2018GQ0002556,5,1,51235,3,40_49,f,white,not.hisp.latino,5
2018GQ0002617,5,1,51080,3,30_39,m,white,not.hisp.latino,5
2018GQ0002638,5,1,51010,3,40_49,f,black.aa,not.hisp.latino,0
2018GQ0002686,5,1,51110,3,10_19,f,white,not.hisp.latino,2
2018GQ0002732,5,1,51135,3,40_49,f,white,not.hisp.latino,80
2018GQ0002832,5,1,51044,3,40_49,f,black.aa,not.hisp.latino,2
2018GQ0002853,5,1,51040,3,40_49,m,white,not.hisp.latino,30
2018GQ0002870,5,1,51105,3,60_69,f,white,not.hisp.latino,59
2018GQ0002901,5,1,4102,3,30_39,f,white,not.hisp.latino,21
2018GQ0002953,5,1,51096,3,40_49,m,black.aa,not.hisp.latino,19
2018GQ0002955,5,1,51090,3,30_39,m,black.aa,not.hisp.latino,8
2018GQ0002972,5,1,51105,3,40_49,f,white,not.hisp.latino,6
2018GQ0002997,5,1,1302,3,10_19,f,black.aa,not.hisp.latino,263
2018GQ0003099,5,1,51154,3,30_39,m,black.aa,not.hisp.latino,11
2018GQ0003108,5,1,51040,3,40_49,m,white,not.hisp.latino,42
2018GQ0003201,5,1,51096,3,40_49,m,black.aa,not.hisp.latino,43
2018GQ0003253,5,1,51097,3,40_49,f,black.aa,not.hisp.latino,126
2018GQ0003274,5,1,51097,3,30_39,m,white,hisp.latino,69
2018GQ0003317,5,1,10701,3,10_19,m,black.aa,not.hisp.latino,165
2018GQ0003338,5,1,59303,3,10_19,m,white,not.hisp.latino,65
2018GQ0003396,5,1,51040,3,30_39,f,white,not.hisp.latino,9
2018GQ0003406,5,1,51010,3,30_39,f,black.aa,not.hisp.latino,16
2018GQ0003537,5,1,51105,3,40_49,f,black.aa,not.hisp.latino,26
2018GQ0003544,5,1,51175,3,30_39,f,white,not.hisp.latino,37
2018GQ0003568,5,1,51085,3,40_49,m,white,not.hisp.latino,226
2018GQ0003590,5,1,4102,3,40_49,f,black.aa,not.hisp.latino,6
2018GQ0003622,5,1,51096,3,30_39,f,white,not.hisp.latino,36
2018GQ0003654,5,1,51097,3,40_49,f,black.aa,not.hisp.latino,74
2018GQ0003687,5,1,51084,3,40_49,m,black.aa,not.hisp.latino,21
2018GQ0003741,5,1,51090,3,40_49,m,white,hisp.latino,2
2018GQ0003761,5,1,51080,3,30_39,m,black.aa,not.hisp.latino,96
2018GQ0003773,5,1,51206,3,40_49,m,black.aa,hisp.latino,146
2018GQ0003840,5,1,51090,3,40_49,m,black.aa,not.hisp.latino,86
2018GQ0003842,5,1,51096,3,30_39,f,white,not.hisp.latino,58
2018GQ0003851,5,1,51135,3,10_19,m,black.aa,not.hisp.latino,53
2018GQ0003857,5,1,51175,3,30_39,m,black.aa,not.hisp.latino,87
2018GQ0003867,5,1,51154,3,30_39,f,white,not.hisp.latino,190
2018GQ0003897,5,1,51044,3,30_39,m,white,not.hisp.latino,3
2018GQ0003915,5,1,51085,3,40_49,f,black.aa,not.hisp.latino,13
2018GQ0003937,5,1,51087,3,30_39,m,black.aa,not.hisp.latino,2
2018GQ0003940,5,1,51165,3,10_19,m,white,not.hisp.latino,13
2018GQ0003948,5,1,51186,3,40_49,f,black.aa,not.hisp.latino,174
2018GQ0003959,5,1,51105,3,30_39,m,black.aa,not.hisp.latino,138
2018GQ0003974,5,1,51040,3,40_49,f,black.aa,not.hisp.latino,26
2018GQ0004054,5,1,51105,3,40_49,f,black.aa,not.hisp.latino,69
2018GQ0004072,5,1,51040,3,40_49,f,other,not.hisp.latino,89
2018GQ0004079,5,1,51167,3,30_39,m,white,not.hisp.latino,60
2018GQ0004087,5,1,51154,3,30_39,m,black.aa,not.hisp.latino,7
2018GQ0004134,5,1,51206,3,40_49,f,black.aa,not.hisp.latino,15
2018GQ0004274,5,1,59306,3,30_39,f,black.aa,not.hisp.latino,2
2018GQ0004314,5,1,51080,3,40_49,f,black.aa,not.hisp.latino,38
2018GQ0004330,5,1,51096,3,0_9,f,white,not.hisp.latino,27
2018GQ0004344,5,1,51105,3,30_39,f,white,not.hisp.latino,18
2018GQ0004416,5,1,51040,3,30_39,f,black.aa,not.hisp.latino,81
2018GQ0004567,5,1,51087,3,30_39,m,white,not.hisp.latino,2
2018GQ0004617,5,1,51135,3,30_39,f,black.aa,not.hisp.latino,130
2018GQ0004675,5,1,59306,3,30_39,m,black.aa,not.hisp.latino,2
2018GQ0004704,5,1,51045,3,30_39,f,black.aa,not.hisp.latino,61
2018GQ0004754,5,1,51105,3,40_49,m,white,hisp.latino,7
2018GQ0004784,5,1,51215,3,40_49,f,other,not.hisp.latino,17
2018GQ0004792,5,1,51215,3,30_39,m,black.aa,not.hisp.latino,0
2018GQ0004833,5,1,4103,3,30_39,m,white,not.hisp.latino,2
2018GQ0004839,5,1,51105,3,10_19,m,white,not.hisp.latino,77
2018GQ0004848,5,1,51145,3,40_49,m,white,not.hisp.latino,2
2018GQ0004852,5,1,51044,3,40_49,f,black.aa,not.hisp.latino,17
2018GQ0004902,5,1,51105,3,30_39,f,black.aa,not.hisp.latino,9
2018GQ0004909,5,1,51235,3,30_39,m,white,not.hisp.latino,109
2018GQ0004926,5,1,55001,3,40_49,m,black.aa,not.hisp.latino,87
2018GQ0004935,5,1,51096,3,60_69,f,white,not.hisp.latino,103
2018GQ0004958,5,1,51010,3,0_9,f,black.aa,not.hisp.latino,81
2018GQ0004990,5,1,51105,3,10_19,f,white,not.hisp.latino,6
2018GQ0004995,5,1,51110,3,40_49,m,other,not.hisp.latino,6
2018GQ0005017,5,1,51044,3,40_49,m,white,not.hisp.latino,228
2018GQ0005041,5,1,51080,3,30_39,m,black.aa,not.hisp.latino,5
2018GQ0005059,5,1,51105,3,40_49,f,black.aa,not.hisp.latino,65
2018GQ0005086,5,1,1302,3,30_39,m,black.aa,not.hisp.latino,271
2018GQ0005236,5,1,51089,3,40_49,m,black.aa,not.hisp.latino,78
2018GQ0005248,5,1,51120,3,30_39,f,black.aa,not.hisp.latino,53
2018GQ0005256,5,1,51154,3,40_49,f,white,not.hisp.latino,7
2018GQ0005316,5,1,59303,3,30_39,m,black.aa,not.hisp.latino,3
2018GQ0005339,5,1,51090,3,30_39,m,black.aa,not.hisp.latino,5
2018GQ0005404,5,1,51135,3,30_39,m,black.aa,not.hisp.latino,100
2018GQ0005417,5,1,51186,3,40_49,f,white,not.hisp.latino,91
2018GQ0005433,5,1,51215,3,30_39,f,black.aa,not.hisp.latino,2
2018GQ0005475,5,1,51080,3,30_39,m,white,not.hisp.latino,94
2018GQ0005487,5,1,51235,3,40_49,m,white,not.hisp.latino,10
2018GQ0005539,5,1,51105,3,10_19,m,white,not.hisp.latino,151
2018GQ0005547,5,1,51020,3,40_49,f,white,not.hisp.latino,11
2018GQ0005565,5,1,51135,3,40_49,f,black.aa,not.hisp.latino,6
2018GQ0005575,5,1,51235,3,30_39,m,black.aa,hisp.latino,16
2018GQ0005585,5,1,51154,3,30_39,m,black.aa,not.hisp.latino,6
2018GQ0005598,5,1,51040,3,60_69,m,white,not.hisp.latino,88
2018GQ0005631,5,1,4103,3,30_39,f,black.aa,not.hisp.latino,0
2018GQ0005785,5,1,51186,3,40_49,m,white,not.hisp.latino,8
2018GQ0005880,5,1,51135,3,10_19,m,white,not.hisp.latino,17
2018GQ0005882,5,1,51206,3,10_19,f,white,not.hisp.latino,13
2018GQ0005911,5,1,51175,3,40_49,m,white,hisp.latino,119
2018GQ0005927,5,1,51105,3,30_39,f,black.aa,not.hisp.latino,27
2018GQ0005969,5,1,51154,3,60_69,m,black.aa,not.hisp.latino,11
2018GQ0006023,5,1,51084,3,30_39,m,black.aa,not.hisp.latino,15
2018GQ0006024,5,1,51115,3,40_49,m,black.aa,not.hisp.latino,72
2018GQ0006075,5,1,51135,3,40_49,m,black.aa,not.hisp.latino,36
2018GQ0006086,5,1,51186,3,30_39,m,black.aa,not.hisp.latino,0
2018GQ0006134,5,1,51090,3,40_49,m,black.aa,not.hisp.latino,86
2018GQ0006173,5,1,51020,3,30_39,f,white,not.hisp.latino,204
2018GQ0006266,5,1,51154,3,40_49,f,black.aa,not.hisp.latino,153
2018GQ0006300,5,1,51115,3,30_39,m,white,not.hisp.latino,69
2018GQ0006369,5,1,51135,3,60_69,m,black.aa,not.hisp.latino,30
2018GQ0006391,5,1,51010,3,10_19,f,white,not.hisp.latino,163
2018GQ0006394,5,1,51245,3,30_39,f,black.aa,not.hisp.latino,14
2018GQ0006402,5,1,51010,3,0_9,f,black.aa,not.hisp.latino,184
2018GQ0006417,5,1,51096,3,30_39,m,white,not.hisp.latino,5
2018GQ0006424,5,1,55002,3,30_39,m,black.aa,not.hisp.latino,21
2018GQ0006428,5,1,1302,3,40_49,m,white,hisp.latino,130
2018GQ0006469,5,1,51040,3,30_39,f,white,not.hisp.latino,26
2018GQ0006485,5,1,51090,3,30_39,f,black.aa,not.hisp.latino,102
2018GQ0006504,5,1,51135,3,40_49,f,black.aa,not.hisp.latino,65
2018GQ0006545,5,1,51125,3,10_19,m,black.aa,hisp.latino,27
2018GQ0006589,5,1,51080,3,40_49,f,white,not.hisp.latino,18
2018GQ0006595,5,1,51115,3,40_49,m,white,not.hisp.latino,85
2018GQ0006620,5,1,51085,3,30_39,m,white,not.hisp.latino,45
2018GQ0006634,5,1,51085,3,30_39,m,black.aa,not.hisp.latino,12
2018GQ0006681,5,1,51115,3,30_39,f,black.aa,not.hisp.latino,91
2018GQ0006703,5,1,51154,3,30_39,m,black.aa,not.hisp.latino,86
2018GQ0006756,5,1,4102,3,30_39,f,white,not.hisp.latino,2
2018GQ0006757,5,1,51155,3,40_49,m,white,not.hisp.latino,9
2018GQ0006782,5,1,51010,3,40_49,m,black.aa,not.hisp.latino,6
2018GQ0006806,5,1,51175,3,0_9,m,white,not.hisp.latino,5
2018GQ0006829,5,1,51090,3,30_39,m,black.aa,not.hisp.latino,33
2018GQ0006854,5,1,59303,3,30_39,m,black.aa,not.hisp.latino,10
2018GQ0006863,5,1,51154,3,30_39,m,black.aa,not.hisp.latino,34
2018GQ0006864,5,1,51110,3,30_39,m,white,not.hisp.latino,55
2018GQ0006953,5,1,51135,3,10_19,m,black.aa,not.hisp.latino,112
2018GQ0006996,5,1,51096,3,30_39,f,black.aa,not.hisp.latino,21
2018GQ0007164,5,1,51154,3,60_69,m,white,not.hisp.latino,6
2018GQ0007174,5,1,51097,3,30_39,m,black.aa,not.hisp.latino,112
2018GQ0007259,5,1,51045,3,40_49,f,black.aa,not.hisp.latino,80
2018GQ0007279,5,1,51087,3,0_9,f,white,not.hisp.latino,7
2018GQ0007354,5,1,51045,3,0_9,m,black.aa,not.hisp.latino,156
2018GQ0007417,5,1,51175,3,60_69,f,white,not.hisp.latino,10
2018GQ0007423,5,1,51105,3,40_49,m,black.aa,hisp.latino,14
2018GQ0007424,5,1,51040,3,30_39,m,white,not.hisp.latino,4
2018GQ0007438,5,1,51135,3,40_49,f,black.aa,not.hisp.latino,18
2018GQ0007466,5,1,51154,3,40_49,f,black.aa,not.hisp.latino,71
2018GQ0007471,5,1,51080,3,30_39,m,black.aa,not.hisp.latino,98
2018GQ0007521,5,1,51155,3,40_49,f,black.aa,not.hisp.latino,8
2018GQ0007524,5,1,51154,3,30_39,f,white,not.hisp.latino,71
2018GQ0007604,5,1,51040,3,10_19,f,black.aa,not.hisp.latino,76
2018GQ0007703,5,1,51110,3,40_49,f,white,not.hisp.latino,152
2018GQ0007747,5,1,51020,3,30_39,f,white,not.hisp.latino,10
2018GQ0007759,5,1,51167,3,30_39,f,white,not.hisp.latino,4
2018GQ0007876,5,1,51115,3,40_49,m,black.aa,hisp.latino,21
2018GQ0007921,5,1,51206,3,0_9,m,black.aa,not.hisp.latino,68
2018GQ0007976,5,1,51154,3,30_39,m,black.aa,not.hisp.latino,66
2018GQ0008012,5,1,51245,3,40_49,m,black.aa,not.hisp.latino,15
